seq_id,block_id,ship_id,platen_idx,platen_id,platen_name,planned_start_day,planned_end_day,due_day,delay_days,lead_time_days,is_feasible,requested_feasible,status,reward
757,284,H1088,50,PPT0801A,Bay8-S-1,0,72,126,0,72,True,True,ALLOCATED,0.0
758,294,H1088,18,PPT0054A,0东-8,0,71,125,0,71,True,True,ALLOCATED,0.0
823,836,H1088,55,PPT0808A,Bay8-S-15,21,74,100,0,53,True,True,ALLOCATED,0.0
822,826,H1088,7,BQM4853A,Bay48-N-3,21,74,100,0,53,True,True,ALLOCATED,0.0
810,835,H1088,17,PPT0053A,0东-6,21,61,113,0,40,True,True,ALLOCATED,0.0
809,825,H1088,20,PPT0056A,0东-12,21,61,113,0,40,True,True,ALLOCATED,0.0
803,694,H1088,53,PPT0804A,Bay8-S-7,21,60,113,0,39,True,True,ALLOCATED,0.0
802,684,H1087,38,PPT1051A,Bay10-N-2,21,60,113,0,39,True,True,ALLOCATED,0.0
819,101,H1088,2,BQM4803A,Bay48-S-3,22,83,107,0,61,True,True,ALLOCATED,0.0
881,102,H1087,51,PPT0802A,Bay8-S-3,28,67,74,0,39,True,True,ALLOCATED,0.0
856,110,H1088,24,PPT0060A,0东-20,29,71,87,0,42,True,True,ALLOCATED,0.0
847,272,H1087,56,PPT0809A,Bay8-S-17,29,64,105,0,35,True,True,ALLOCATED,0.0
793,182,H1088,3,BQM4808A,Bay48-S-8,31,73,116,0,42,True,True,ALLOCATED,0.0
794,192,H1088,8,BQM4503A,Bay45-S-3,31,73,116,0,42,True,True,ALLOCATED,0.0
792,154,H1088,8,BQM4503A,Bay45-S-3,73,113,115,0,40,True,True,ALLOCATED,0.0
828,683,H1087,20,PPT0056A,0东-12,61,86,108,0,25,True,True,ALLOCATED,0.0
829,693,H1087,12,PPT0002A,0西-3,31,56,108,0,25,True,True,ALLOCATED,0.0
880,101,H1087,57,PPT0810A,Bay8-S-19,35,71,74,0,36,True,True,ALLOCATED,0.0
804,134,H1088,46,PPT1059A,Bay10-N-18,36,81,111,0,45,True,True,ALLOCATED,0.0
805,124,H1088,47,PPT1060A,Bay10-N-20,36,81,111,0,45,True,True,ALLOCATED,0.0
870,173,H1088,20,PPT0056A,0东-12,86,115,99,16,29,True,True,ALLOCATED,-16.0
867,163,H1088,65,PPT0864A,Bay8-N-28,36,65,100,0,29,True,True,ALLOCATED,0.0
874,103,H1088,2,BQM4803A,Bay48-S-3,83,122,87,35,39,True,True,ALLOCATED,-35.0
869,161,H1088,32,PPT1008A,Bay10-S-15,37,69,99,0,32,True,True,ALLOCATED,0.0
830,143,H1087,16,PPT0052A,0东-4,38,83,107,0,45,True,True,ALLOCATED,0.0
831,153,H1087,25,PPT1001A,Bay10-S-1,38,83,107,0,45,True,True,ALLOCATED,0.0
848,132,H1087,29,PPT1005A,Bay10-S-9,42,69,107,0,27,True,True,ALLOCATED,0.0
861,122,H1087,45,PPT1058A,Bay10-N-16,42,66,104,0,24,True,True,ALLOCATED,0.0
862,103,H1087,7,BQM4853A,Bay48-N-3,74,125,104,21,51,True,True,ALLOCATED,-21.0
787,111,H1088,2,BQM4803A,Bay48-S-3,122,162,115,47,40,True,True,ALLOCATED,-47.0
797,801,H1087,19,PPT0055A,0东-10,46,96,113,0,50,True,True,ALLOCATED,0.0
857,112,H1088,53,PPT0804A,Bay8-S-7,60,86,85,1,26,True,True,ALLOCATED,-1.0
864,144,H1087,57,PPT0810A,Bay8-S-19,71,95,100,0,24,True,True,ALLOCATED,0.0
865,154,H1087,32,PPT1008A,Bay10-S-15,69,93,100,0,24,True,True,ALLOCATED,0.0
866,632,H1087,20,PPT0056A,0东-12,115,130,105,25,15,True,True,ALLOCATED,-25.0
863,622,H1087,27,PPT1003A,Bay10-S-5,47,62,106,0,15,True,True,ALLOCATED,0.0
879,101,H1087,20,PPT0056A,0东-12,130,159,86,73,29,True,True,ALLOCATED,-73.0
871,102,H1088,8,BQM4503A,Bay45-S-3,113,150,94,56,37,True,True,ALLOCATED,-56.0
759,154,H1088,33,PPT1009A,Bay10-S-17,50,101,133,0,51,True,True,ALLOCATED,0.0
760,144,H1088,22,PPT0058A,0东-16,50,99,132,0,49,True,True,ALLOCATED,0.0
843,834,H1087,2,BQM4803A,Bay48-S-3,162,187,105,82,25,True,True,ALLOCATED,-82.0
842,824,H1088,52,PPT0803A,Bay8-S-5,50,75,105,0,25,True,True,ALLOCATED,0.0
859,835,H1087,22,PPT0058A,0东-16,99,127,101,26,28,True,True,ALLOCATED,-26.0
858,825,H1088,31,PPT1007A,Bay10-S-13,52,80,101,0,28,True,True,ALLOCATED,0.0
761,134,H1088,8,BQM4503A,Bay45-S-3,150,198,132,66,48,True,True,ALLOCATED,-66.0
765,124,H1087,13,PPT0003A,0西-5,53,100,131,0,47,True,True,ALLOCATED,0.0
878,832,H1087,38,PPT1051A,Bay10-N-2,60,83,94,0,23,True,True,ALLOCATED,0.0
877,822,H1087,35,PPT1011A,Bay10-S-21,53,76,94,0,23,True,True,ALLOCATED,0.0
849,143,H1087,58,PPT0811A,Bay8-S-21,53,75,105,0,22,True,True,ALLOCATED,0.0
850,153,H1087,21,PPT0057A,0东-14,53,75,105,0,22,True,True,ALLOCATED,0.0
853,835,H1088,11,PPT0001A,0西-1,54,76,103,0,22,True,True,ALLOCATED,0.0
852,825,H1088,20,PPT0056A,0东-12,159,181,103,78,22,True,True,ALLOCATED,-78.0
795,183,H1087,36,PPT1012A,Bay10-S-23,54,76,118,0,22,True,True,ALLOCATED,0.0
796,193,H1087,23,PPT0059A,0东-18,54,76,118,0,22,True,True,ALLOCATED,0.0
815,283,H1087,62,PPT0861A,Bay8-N-22,55,86,113,0,31,True,True,ALLOCATED,0.0
811,293,H1087,2,BQM4803A,Bay48-S-3,187,218,114,104,31,True,True,ALLOCATED,-104.0
873,832,H1088,31,PPT1007A,Bay10-S-13,80,98,101,0,18,True,True,ALLOCATED,0.0
872,822,H1088,20,PPT0056A,0东-12,181,199,101,98,18,True,True,ALLOCATED,-98.0
771,628,H1088,30,PPT1006A,Bay10-S-11,59,82,128,0,23,True,True,ALLOCATED,0.0
772,638,H1088,43,PPT1056A,Bay10-N-12,59,82,128,0,23,True,True,ALLOCATED,0.0
812,803,H1087,23,PPT0059A,0东-18,76,106,108,0,30,True,True,ALLOCATED,0.0
824,631,H1088,36,PPT1012A,Bay10-S-23,76,91,114,0,15,True,True,ALLOCATED,0.0
789,273,H1088,26,PPT1002A,Bay10-S-3,62,87,121,0,25,True,True,ALLOCATED,0.0
788,263,H1088,11,PPT0001A,0西-1,76,101,121,0,25,True,True,ALLOCATED,0.0
825,621,H1088,32,PPT1008A,Bay10-S-15,93,108,114,0,15,True,True,ALLOCATED,0.0
838,623,H1088,47,PPT1060A,Bay10-N-20,81,96,111,0,15,True,True,ALLOCATED,0.0
